Date,City,Daily_Confirmed,Daily_Active,Daily_Recovered,Daily_Deaths,Cumulative_Confirmed,Cumulative_Active,Cumulative_Recovered,Cumulative_Deaths,Region,Event
04/15/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/15/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/15/2020,Ha'il,0,0,0,0,1,1,0,0,Hail,
04/15/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/15/2020,Hofuf,1,0,1,0,168,156,9,3,Eastern Region,
04/15/2020,Jazan,3,3,0,0,20,7,13,0,Jazan,
04/15/2020,Jeddah,195,174,20,1,990,781,196,13,Makkah,
04/15/2020,Jubail,4,4,0,0,15,13,1,1,Eastern Region,
04/15/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/15/2020,Khamis Mushait,1,1,0,0,44,42,1,1,Asir,
04/15/2020,Kharj,0,0,0,0,7,7,0,0,Riyadh,
04/15/2020,Khobar,1,0,1,0,46,38,7,1,Eastern Region,
04/15/2020,Khulais,1,1,0,0,16,16,0,0,Makkah,
04/15/2020,Maisan,0,0,0,0,1,1,0,0,Makkah,
04/15/2020,Mecca,58,52,4,2,1259,1110,125,24,Makkah,
04/15/2020,Medina,91,90,0,1,1029,986,11,32,Medina,
04/15/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/15/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/15/2020,Najran,0,-3,3,0,25,5,20,0,Najran,
04/15/2020,Qatif,5,-3,8,0,198,126,71,1,Eastern Region,
04/15/2020,Qurayyat,2,2,0,0,2,2,0,0,Tabuk,
04/15/2020,Ras Tanura,3,1,2,0,13,11,2,0,Eastern Region,
04/15/2020,Riyadh,84,83,1,0,1676,1269,403,4,Riyadh,
04/15/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/15/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/15/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/15/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/15/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/15/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/15/2020,Ta'if,13,13,0,0,84,68,16,0,Makkah,
04/15/2020,Tabuk,0,0,0,0,113,107,6,0,Tabuk,
04/15/2020,Unayzah,1,1,0,0,3,3,0,0,Qassim,
04/15/2020,Yanbu,3,3,0,0,28,28,0,0,Medina,
04/16/2020,Abha,0,0,0,0,25,14,11,0,Asir,
04/16/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/16/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/16/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/16/2020,Al Bahah,0,0,0,0,18,4,14,0,Al Bahah,
04/16/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/16/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/16/2020,Al Jafr,0,0,0,0,1,1,0,0,Eastern Region,
04/16/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/16/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/16/2020,Al Makhwa,0,0,0,0,6,6,0,0,Al Bahah,
04/16/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/16/2020,Al Muwayh,2,2,0,0,4,4,0,0,Makkah,
04/16/2020,Al Qunfudhah,1,1,0,0,5,4,1,0,Makkah,
04/16/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/16/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/16/2020,Al Tuwal,0,0,0,0,2,2,0,0,Jazan,
04/16/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/16/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/16/2020,Almuzaylif,1,1,0,0,2,2,0,0,Makkah,
04/16/2020,Alqarei,0,0,0,0,1,1,0,0,Makkah,
04/16/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/16/2020,Arar,0,0,0,0,16,14,2,0,Northern Borders,
04/16/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/16/2020,Az Zulfi,0,0,0,0,1,1,0,0,Riyadh,
04/16/2020,Bisha,2,2,0,0,19,7,12,0,Asir,
04/16/2020,Buraydah,0,0,0,0,41,35,5,1,Qassim,
04/16/2020,Dammam,18,17,1,0,399,348,50,1,Eastern Region,
04/16/2020,Dhahran,0,-9,9,0,51,29,22,0,Eastern Region,
04/16/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/16/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/16/2020,Ha'il,0,0,0,0,1,1,0,0,Hail,
04/16/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/16/2020,Hofuf,35,29,6,0,203,185,15,3,Eastern Region,
04/16/2020,Jazan,1,1,0,0,21,8,13,0,Jazan,
04/16/2020,Jeddah,142,127,13,2,1132,908,209,15,Makkah,
04/16/2020,Jubail,4,4,0,0,19,17,1,1,Eastern Region,
04/16/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/16/2020,Khamis Mushait,1,1,0,0,45,43,1,1,Asir,
04/16/2020,Kharj,0,0,0,0,7,7,0,0,Riyadh,
04/16/2020,Khobar,2,2,0,0,48,40,7,1,Eastern Region,
04/16/2020,Khulais,0,0,0,0,16,16,0,0,Makkah,
04/16/2020,Maisan,1,1,0,0,2,2,0,0,Makkah,
04/16/2020,Mecca,325,324,0,1,1584,1434,125,25,Makkah,
04/16/2020,Medina,197,197,0,0,1226,1183,11,32,Medina,
04/16/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/16/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/16/2020,Najran,1,1,0,0,26,6,20,0,Najran,
04/16/2020,Qatif,0,-2,2,0,198,124,73,1,Eastern Region,
04/16/2020,Qurayyat,0,0,0,0,2,2,0,0,Tabuk,
04/16/2020,Ras Tanura,1,1,0,0,14,12,2,0,Eastern Region,
04/16/2020,Riyadh,24,-4,28,0,1700,1265,431,4,Riyadh,
04/16/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/16/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/16/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/16/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/16/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/16/2020,Sharorah,0,0,0,0,5,5,0,0,Najran,
04/16/2020,Ta'if,3,3,0,0,87,71,16,0,Makkah,
04/16/2020,Tabuk,0,-1,0,1,113,106,6,1,Tabuk,
04/16/2020,Unayzah,0,0,0,0,3,3,0,0,Qassim,
04/16/2020,Yanbu,1,1,0,0,29,29,0,0,Medina,
04/17/2020,Abha,2,-21,23,0,27,-7,34,0,Asir,
04/17/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/17/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/17/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/17/2020,Al Bahah,0,0,0,0,18,4,14,0,Al Bahah,
04/17/2020,Al Bukayriyah,1,1,0,0,1,1,0,0,Qassim,
04/17/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/17/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/17/2020,Al Jafr,1,1,0,0,2,2,0,0,Eastern Region,
04/17/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/17/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/17/2020,Al Makhwa,0,0,0,0,6,6,0,0,Al Bahah,
04/17/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/17/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/17/2020,Al Qunfudhah,4,4,0,0,9,8,1,0,Makkah,
04/17/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/17/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/17/2020,Al Tuwal,0,0,0,0,2,2,0,0,Jazan,
04/17/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/17/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/17/2020,Almuzaylif,1,1,0,0,3,3,0,0,Makkah,
04/17/2020,Alqarei,0,0,0,0,1,1,0,0,Makkah,
04/17/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/17/2020,Arar,0,0,0,0,16,14,2,0,Northern Borders,
04/17/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/17/2020,Az Zulfi,0,0,0,0,1,1,0,0,Riyadh,
04/17/2020,Bisha,1,0,1,0,20,7,13,0,Asir,
04/17/2020,Buraydah,5,5,0,0,46,40,5,1,Qassim,
04/17/2020,Dammam,88,82,6,0,487,430,56,1,Eastern Region,
04/17/2020,Dhahran,2,2,0,0,53,31,22,0,Eastern Region,
04/17/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/17/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/17/2020,Ha'il,1,1,0,0,2,2,0,0,Hail,
04/17/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/17/2020,Hofuf,6,1,5,0,209,186,20,3,Eastern Region,
04/17/2020,Jazan,1,0,0,1,22,8,13,1,Jazan,
04/17/2020,Jeddah,236,227,8,1,1368,1135,217,16,Makkah,
04/17/2020,Jubail,27,27,0,0,46,44,1,1,Eastern Region,
04/17/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/17/2020,Khamis Mushait,1,1,0,0,46,44,1,1,Asir,
04/17/2020,Kharj,0,0,0,0,7,7,0,0,Riyadh,
04/17/2020,Khobar,4,4,0,0,52,44,7,1,Eastern Region,
04/17/2020,Khulais,0,0,0,0,16,16,0,0,Makkah,
04/17/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/17/2020,Mecca,315,94,218,3,1899,1528,343,28,Makkah,
04/17/2020,Medina,186,182,4,0,1412,1365,15,32,Medina,
04/17/2020,Muhayil Aseer,0,0,0,0,3,3,0,0,Asir,
04/17/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/17/2020,Najran,0,-3,3,0,26,3,23,0,Najran,
04/17/2020,Qatif,0,-3,3,0,198,121,76,1,Eastern Region,
04/17/2020,Qurayyat,0,0,0,0,2,2,0,0,Tabuk,
04/17/2020,Ras Tanura,0,0,0,0,14,12,2,0,Eastern Region,
04/17/2020,Riyadh,225,218,7,0,1925,1483,438,4,Riyadh,
04/17/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/17/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/17/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/17/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/17/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/17/2020,Sharorah,0,-2,2,0,5,3,2,0,Najran,
04/17/2020,Ta'if,10,10,0,0,97,81,16,0,Makkah,
04/17/2020,Tabuk,13,13,0,0,126,119,6,1,Tabuk,
04/17/2020,Thurayban,1,1,0,0,1,1,0,0,Asir,
04/17/2020,Unayzah,1,1,0,0,4,4,0,0,Qassim,
04/17/2020,Yanbu,0,0,0,0,29,29,0,0,Medina,
04/18/2020,Abha,0,-2,2,0,27,-9,36,0,Asir,
04/18/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/18/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/18/2020,Al Ais,1,1,0,0,1,1,0,0,Medina,
04/18/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/18/2020,Al Bahah,1,1,0,0,19,5,14,0,Al Bahah,
04/18/2020,Al Bukayriyah,0,0,0,0,1,1,0,0,Qassim,
04/18/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/18/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/18/2020,Al Jafr,0,0,0,0,2,2,0,0,Eastern Region,
04/18/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/18/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/18/2020,Al Makhwa,0,0,0,0,6,6,0,0,Al Bahah,
04/18/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/18/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/18/2020,Al Qunfudhah,0,0,0,0,9,8,1,0,Makkah,
04/18/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/18/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/18/2020,Al Tuwal,0,0,0,0,2,2,0,0,Jazan,
04/18/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/18/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/18/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/18/2020,Alqarei,0,0,0,0,1,1,0,0,Makkah,
04/18/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/18/2020,Arar,0,0,0,0,16,14,2,0,Northern Borders,
04/18/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/18/2020,Az Zulfi,9,9,0,0,10,10,0,0,Riyadh,
04/18/2020,Baish,1,1,0,0,1,1,0,0,Jazan,
04/18/2020,Bisha,0,0,0,0,20,7,13,0,Asir,
04/18/2020,Buraydah,0,0,0,0,46,40,5,1,Qassim,
04/18/2020,Dammam,194,181,13,0,681,611,69,1,Eastern Region,
04/18/2020,Dhahran,4,4,0,0,57,35,22,0,Eastern Region,
04/18/2020,Diriyah,0,0,0,0,7,7,0,0,Riyadh,
04/18/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/18/2020,Ha'il,4,4,0,0,6,6,0,0,Hail,
04/18/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/18/2020,Hofuf,123,123,0,0,332,309,20,3,Eastern Region,
04/18/2020,Jazan,0,0,0,0,22,8,13,1,Jazan,
04/18/2020,Jeddah,210,205,4,1,1578,1340,221,17,Makkah,
04/18/2020,Jubail,3,2,1,0,49,46,2,1,Eastern Region,
04/18/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/18/2020,Khamis Mushait,0,0,0,0,46,44,1,1,Asir,
04/18/2020,Kharj,1,1,0,0,8,8,0,0,Riyadh,
04/18/2020,Khobar,0,-1,1,0,52,43,8,1,Eastern Region,
04/18/2020,Khulais,0,0,0,0,16,16,0,0,Makkah,
04/18/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/18/2020,Mecca,251,245,2,4,2150,1773,345,32,Makkah,
04/18/2020,Medina,177,177,0,0,1589,1542,15,32,Medina,
04/18/2020,Muhayil Aseer,1,1,0,0,4,4,0,0,Asir,
04/18/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/18/2020,Najran,0,0,0,0,26,3,23,0,Najran,
04/18/2020,Qatif,0,-18,18,0,198,103,94,1,Eastern Region,
04/18/2020,Qurayyat,0,0,0,0,2,2,0,0,Tabuk,
04/18/2020,Rabigh,2,2,0,0,2,2,0,0,Makkah,
04/18/2020,Ras Tanura,3,1,2,0,17,13,4,0,Eastern Region,
04/18/2020,Riyadh,85,61,24,0,2010,1544,462,4,Riyadh,
04/18/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/18/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/18/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/18/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/18/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/18/2020,Sharorah,0,0,0,0,5,3,2,0,Najran,
04/18/2020,Ta'if,7,7,0,0,104,88,16,0,Makkah,
04/18/2020,Tabuk,2,0,2,0,128,119,8,1,Tabuk,
04/18/2020,Thurayban,0,0,0,0,1,1,0,0,Asir,
04/18/2020,Unayzah,3,3,0,0,7,7,0,0,Qassim,
04/18/2020,Yanbu,6,6,0,0,35,35,0,0,Medina,
04/19/2020,Abha,3,2,1,0,30,-7,37,0,Asir,
04/19/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/19/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/19/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/19/2020,Al Badayea,0,0,0,0,2,1,0,1,Qassim,
04/19/2020,Al Bahah,0,0,0,0,19,5,14,0,Al Bahah,
04/19/2020,Al Bukayriyah,0,0,0,0,1,1,0,0,Qassim,
04/19/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/19/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/19/2020,Al Jafr,0,0,0,0,2,2,0,0,Eastern Region,
04/19/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/19/2020,Al Madda,1,1,0,0,1,1,0,0,Asir,
04/19/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/19/2020,Al Makhwa,0,0,0,0,6,6,0,0,Al Bahah,
04/19/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/19/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/19/2020,Al Qunfudhah,0,-2,2,0,9,6,3,0,Makkah,
04/19/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/19/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/19/2020,Al Tuwal,0,0,0,0,2,2,0,0,Jazan,
04/19/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/19/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/19/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/19/2020,Alqarei,0,0,0,0,1,1,0,0,Makkah,
04/19/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/19/2020,Arar,0,0,0,0,16,14,2,0,Northern Borders,
04/19/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/19/2020,Az Zulfi,1,1,0,0,11,11,0,0,Riyadh,
04/19/2020,Baish,0,0,0,0,1,1,0,0,Jazan,
04/19/2020,Bisha,0,0,0,0,20,7,13,0,Asir,
04/19/2020,Buraydah,3,3,0,0,49,43,5,1,Qassim,
04/19/2020,Dammam,78,75,3,0,759,686,72,1,Eastern Region,
04/19/2020,Dhahran,0,0,0,0,57,35,22,0,Eastern Region,
04/19/2020,Diriyah,1,1,0,0,8,8,0,0,Riyadh,
04/19/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/19/2020,Ha'il,0,0,0,0,6,6,0,0,Hail,
04/19/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/19/2020,Hofuf,63,63,0,0,395,372,20,3,Eastern Region,
04/19/2020,Jazan,0,0,0,0,22,8,13,1,Jazan,
04/19/2020,Jeddah,186,178,7,1,1764,1518,228,18,Makkah,
04/19/2020,Jubail,39,39,0,0,88,85,2,1,Eastern Region,
04/19/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/19/2020,Khamis Mushait,0,0,0,0,46,44,1,1,Asir,
04/19/2020,Kharj,0,0,0,0,8,8,0,0,Riyadh,
04/19/2020,Khobar,5,5,0,0,57,48,8,1,Eastern Region,
04/19/2020,Khulais,0,0,0,0,16,16,0,0,Makkah,
04/19/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/19/2020,Mecca,402,397,0,5,2552,2170,345,37,Makkah,
04/19/2020,Medina,120,106,14,0,1709,1648,29,32,Medina,
04/19/2020,Muhayil Aseer,0,0,0,0,4,4,0,0,Asir,
04/19/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/19/2020,Najran,3,3,0,0,29,6,23,0,Najran,
04/19/2020,Qatif,0,-3,3,0,198,100,97,1,Eastern Region,
04/19/2020,Qurayyat,0,0,0,0,2,2,0,0,Tabuk,
04/19/2020,Rabigh,0,0,0,0,2,2,0,0,Makkah,
04/19/2020,Ras Tanura,0,0,0,0,17,13,4,0,Eastern Region,
04/19/2020,Riyadh,200,141,59,0,2210,1685,521,4,Riyadh,
04/19/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/19/2020,Sabt Al Alayah,0,0,0,0,4,4,0,0,Asir,
04/19/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/19/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/19/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/19/2020,Sharorah,0,-2,2,0,5,1,4,0,Najran,
04/19/2020,Ta'if,16,16,0,0,120,104,16,0,Makkah,
04/19/2020,Tabuk,0,-1,1,0,128,118,9,1,Tabuk,
04/19/2020,Thurayban,0,0,0,0,1,1,0,0,Asir,
04/19/2020,Unayzah,0,0,0,0,7,7,0,0,Qassim,
04/19/2020,Yanbu,1,1,0,0,36,36,0,0,Medina,
04/20/2020,Abha,0,0,0,0,30,-7,37,0,Asir,
04/20/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/20/2020,Ahad Rafidah,0,0,0,0,4,4,0,0,Asir,
04/20/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/20/2020,Al Badayea,0,-1,1,0,2,0,1,1,Qassim,
04/20/2020,Al Bahah,1,1,0,0,20,6,14,0,Al Bahah,
04/20/2020,Al Bukayriyah,0,0,0,0,1,1,0,0,Qassim,
04/20/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/20/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/20/2020,Al Jafr,0,0,0,0,2,2,0,0,Eastern Region,
04/20/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/20/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,
04/20/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/20/2020,Al Makhwa,3,3,0,0,9,9,0,0,Al Bahah,
04/20/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/20/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/20/2020,Al Qunfudhah,1,1,0,0,10,7,3,0,Makkah,
04/20/2020,Al Quwaiiyah,0,0,0,0,2,2,0,0,Riyadh,
04/20/2020,Al Shamly,0,0,0,0,1,1,0,0,Hail,
04/20/2020,Al Tuwal,0,0,0,0,2,2,0,0,Jazan,
04/20/2020,Al Ula,0,0,0,0,1,1,0,0,Medina,
04/20/2020,Al Wajh,0,0,0,0,1,1,0,0,Tabuk,
04/20/2020,Almuzaylif,0,0,0,0,3,3,0,0,Makkah,
04/20/2020,Alqarei,1,1,0,0,2,2,0,0,Makkah,
04/20/2020,Ar Rass,0,0,0,0,4,4,0,0,Qassim,
04/20/2020,Arar,2,2,0,0,18,16,2,0,Northern Borders,
04/20/2020,Aridah,0,0,0,0,1,1,0,0,Jazan,
04/20/2020,Az Zulfi,0,0,0,0,11,11,0,0,Riyadh,
04/20/2020,Baish,0,0,0,0,1,1,0,0,Jazan,
04/20/2020,Bisha,0,0,0,0,20,7,13,0,Asir,
04/20/2020,Buraydah,6,3,3,0,55,46,8,1,Qassim,
04/20/2020,Dammam,5,-8,13,0,764,678,85,1,Eastern Region,
04/20/2020,Dhahran,2,1,1,0,59,36,23,0,Eastern Region,
04/20/2020,Diriyah,0,0,0,0,8,8,0,0,Riyadh,
04/20/2020,Duba,0,0,0,0,1,1,0,0,Tabuk,
04/20/2020,Ha'il,0,0,0,0,6,6,0,0,Hail,
04/20/2020,Hadda,2,2,0,0,2,2,0,0,Makkah,
04/20/2020,Hafar Al Batin,0,0,0,0,1,0,1,0,Eastern Region,
04/20/2020,Hofuf,138,135,3,0,533,507,23,3,Eastern Region,
04/20/2020,Jazan,0,-11,11,0,22,-3,24,1,Jazan,
04/20/2020,Jeddah,171,161,9,1,1935,1679,237,19,Makkah,
04/20/2020,Jubail,12,12,0,0,100,97,2,1,Eastern Region,
04/20/2020,Khafji,0,0,0,0,15,15,0,0,Eastern Region,
04/20/2020,Khamis Mushait,0,0,0,0,46,44,1,1,Asir,
04/20/2020,Kharj,0,0,0,0,8,8,0,0,Riyadh,
04/20/2020,Khobar,0,-9,9,0,57,39,17,1,Eastern Region,
04/20/2020,Khulais,8,8,0,0,24,24,0,0,Makkah,
04/20/2020,Maisan,0,0,0,0,2,2,0,0,Makkah,
04/20/2020,Mecca,305,302,0,3,2857,2472,345,40,Makkah,
04/20/2020,Medina,299,296,3,0,2008,1944,32,32,Medina,
04/20/2020,Muhayil Aseer,1,1,0,0,5,5,0,0,Asir,
04/20/2020,Nairyah,0,0,0,0,1,0,1,0,Eastern Region,
04/20/2020,Najran,0,0,0,0,29,6,23,0,Najran,
04/20/2020,Qatif,0,-27,27,0,198,73,124,1,Eastern Region,
04/20/2020,Qurayyat,1,1,0,0,3,3,0,0,Tabuk,
04/20/2020,Rabigh,0,0,0,0,2,2,0,0,Makkah,
04/20/2020,Ras Tanura,0,-1,1,0,17,12,5,0,Eastern Region,
04/20/2020,Riyadh,148,77,69,2,2358,1762,590,6,Riyadh,
04/20/2020,Riyadh Al Khabra,0,0,0,0,1,1,0,0,Qassim,
04/20/2020,Sabt Al Alayah,1,1,0,0,5,5,0,0,Asir,
04/20/2020,Sabya,0,0,0,0,2,2,0,0,Jazan,
04/20/2020,Saihat,0,0,0,0,2,2,0,0,Eastern Region,
04/20/2020,Sakakah,1,1,0,0,1,1,0,0,Al Jouf,
04/20/2020,Samtah,0,0,0,0,8,8,0,0,Jazan,
04/20/2020,Sharorah,0,0,0,0,5,1,4,0,Najran,
04/20/2020,Ta'if,27,27,0,0,147,131,16,0,Makkah,
04/20/2020,Tabuk,10,10,0,0,138,128,9,1,Tabuk,
04/20/2020,Thurayban,0,0,0,0,1,1,0,0,Asir,
04/20/2020,Unayzah,2,2,0,0,9,9,0,0,Qassim,
04/20/2020,Yanbu,0,0,0,0,36,36,0,0,Medina,
04/21/2020,Abha,0,0,0,0,30,-7,37,0,Asir,
04/21/2020,Adham,0,0,0,0,1,1,0,0,Makkah,
04/21/2020,Ahad Rafidah,0,-2,2,0,4,2,2,0,Asir,
04/21/2020,Al Ais,0,0,0,0,1,1,0,0,Medina,
04/21/2020,Al Badayea,0,0,0,0,2,0,1,1,Qassim,
04/21/2020,Al Bahah,0,-1,1,0,20,5,15,0,Al Bahah,
04/21/2020,Al Bukayriyah,0,0,0,0,1,1,0,0,Qassim,
04/21/2020,Al Duwadimi,0,0,0,0,1,1,0,0,Riyadh,
04/21/2020,Al Hada,1,1,0,0,1,1,0,0,Makkah,
04/21/2020,Al Hanakia,0,0,0,0,2,2,0,0,Qassim,
04/21/2020,Al Jafr,1,1,0,0,3,3,0,0,Eastern Region,
04/21/2020,Al Lith,0,0,0,0,2,2,0,0,Makkah,
04/21/2020,Al Madda,0,0,0,0,1,1,0,0,Asir,
04/21/2020,Al Majmaah,0,0,0,0,1,1,0,0,Riyadh,
04/21/2020,Al Makhwa,0,0,0,0,9,9,0,0,Al Bahah,
04/21/2020,Al Mithnab,1,1,0,0,1,1,0,0,Qassim,
04/21/2020,Al Mubarraz,0,0,0,0,2,2,0,0,Eastern Region,
04/21/2020,Al Muwayh,0,0,0,0,4,4,0,0,Makkah,
04/21/2020,Al Qunfudhah,0,0,0,0,10,7,3,0,Makkah,
